"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 08 13:09:50 GMT 2025","Thu May 08 13:09:50 GMT 2025","825","","R_013_Remote_Credential_Download","","","","User enters one time password correctly",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","32","","","","","","Unauthorized device attempts to access the EST endpoint",""
"passed","Thu May 08 13:09:50 GMT 2025","Thu May 08 13:09:51 GMT 2025","896","","R_013_Remote_Credential_Download","","","","User downloads credential on remote device browser",""
"passed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_otp_max_attempts","Test that the OTP is invalidated after too many incorrect attempts."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","33","","","","","","Default language selection based on browser settings -- @1.1 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","34","","","","","","User manually selects a different language -- @1.1 ",""
"passed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","84","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_policy_constraints","Test that the Inhibit anyPolicy extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:32 GMT 2025","587","","","","","","Successfully renew a certificate -- @1.1 ",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","0","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_missing_header",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_common_name","Test if the common name is correctly saved in the certificate model."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","34","","","","","","High load certificate issuance -- @1.2 ",""
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","32","","","","","","NTEU creates a digital identity",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_public_bytes","Test if the issuer public bytes are correctly saved."
"passed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:28 GMT 2025","86","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_san_ext","Test that the SubjectAlternativeName extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:43 GMT 2025","Thu May 08 13:09:43 GMT 2025","570","","","","","","Configuring logging settings -- @1.2 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","34","","","","","","Language setting persists after logout -- @1.1 ",""
"failed","Thu May 08 13:09:44 GMT 2025","Thu May 08 13:09:45 GMT 2025","569","","","","","","Successful auto-generation of an issuing CA",""
"failed","Thu May 08 13:09:49 GMT 2025","Thu May 08 13:09:49 GMT 2025","34","","","","","","Verify UI elements are translated correctly -- @1.1 ",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_issue_credential_invalid_template",""
"failed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:33 GMT 2025","610","","","","","","Successfully renew a certificate -- @1.2 ",""
"failed","Thu May 08 13:09:55 GMT 2025","Thu May 08 13:09:56 GMT 2025","574","","","","","","Security configuration changes are logged",""
"failed","Thu May 08 13:09:58 GMT 2025","Thu May 08 13:09:59 GMT 2025","577","","","","","","Secure handling of certificate templates",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","0","trustpoint.pki.tests.test_models","test_domain_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","31","","","","","","A device successfully requests a certificate",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","2","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_attributes","Test if issuer attributes are correctly stored."
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_version","Test if the certificate version is correctly stored."
"failed","Thu May 08 13:09:39 GMT 2025","Thu May 08 13:09:39 GMT 2025","567","","","","","","Verifying the system update mechanism",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","80","trustpoint.pki.tests.test_models","test_certificate_model","","","","test_save_certificate_with_serializer","Test saving a certificate using a CertificateSerializer instead of a raw x509.Certificate."
"passed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:28 GMT 2025","81","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[SECP256R1SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"failed","Thu May 08 13:09:45 GMT 2025","Thu May 08 13:09:46 GMT 2025","570","","","","","","Auto-generation with different configurations -- @1.2 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","33","","","","","","Language setting persists after logout -- @1.3 ",""
"failed","Thu May 08 13:09:40 GMT 2025","Thu May 08 13:09:41 GMT 2025","567","","","","","","Logging user actions -- @1.3 ",""
"passed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:29 GMT 2025","79","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_key_identifier_ext","Test that the SubjectKeyIdentifier extension is parsed and stored correctly in the database."
"passed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","85","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_information_access_extension","Test that the AIA extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","566","","","","","","Delete an existing identity -- @1.1 ",""
"failed","Thu May 08 13:09:36 GMT 2025","Thu May 08 13:09:36 GMT 2025","567","","","","","","Attempt to revoke an already revoked certificate -- @1.1 ",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_value","Test if the certificate signature value is correctly saved."
"failed","Thu May 08 13:09:40 GMT 2025","Thu May 08 13:09:40 GMT 2025","568","","","","","","Logging user actions -- @1.2 ",""
"failed","Thu May 08 13:09:49 GMT 2025","Thu May 08 13:09:49 GMT 2025","34","","","","","","Verify UI elements are translated correctly -- @1.3 ",""
"failed","Thu May 08 13:09:54 GMT 2025","Thu May 08 13:09:54 GMT 2025","575","","","","","","Invalid security level input is rejected",""
"failed","Thu May 08 13:09:59 GMT 2025","Thu May 08 13:10:00 GMT 2025","579","","","","","","Secure export of certificate templates",""
"failed","Thu May 08 13:09:45 GMT 2025","Thu May 08 13:09:45 GMT 2025","568","","","","","","Auto-generation with different configurations -- @1.1 ",""
"passed","Thu May 08 13:09:49 GMT 2025","Thu May 08 13:09:50 GMT 2025","973","","R_013_Remote_Credential_Download","","","","Admin creates one time password",""
"broken","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","579","","","","","","Handle non-existent identities",""
"passed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:28 GMT 2025","95","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_key_usage_ext","Test that the KeyUsage extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:53 GMT 2025","Thu May 08 13:09:53 GMT 2025","578","","","","","","Admin sets security level for a component -- @1.3 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","33","","","","","","Language setting persists after logout -- @1.2 ",""
"passed","Thu May 08 13:09:27 GMT 2025","Thu May 08 13:09:27 GMT 2025","3","trustpoint.devices.tests","test_model_delete","","","","test_ca_delete_with_issued_certificates","Tests that a CA can be deleted only if it has no associated domains and no issued unexpired certificates."
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:27 GMT 2025","592","","","","","","Create a new identity -- @1.1 ",""
"failed","Thu May 08 13:09:57 GMT 2025","Thu May 08 13:09:57 GMT 2025","576","","","","","","Authorized user accesses certificate templates -- @1.2 ",""
"passed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:29 GMT 2025","88","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_certificate_policies_multiple_entries","Test that policy extensions with multiple qualifier entries are parsed and stored correctly in the database."
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_validity_period","Test if the validity period is correctly stored."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","33","","","","","","Admin revokes a device certificate",""
"failed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:31 GMT 2025","566","","","","","","Delete an existing identity -- @1.2 ",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Successfully create a new identity -- @1.2 ",""
"failed","Thu May 08 13:09:47 GMT 2025","Thu May 08 13:09:48 GMT 2025","571","","","","","","Ensuring the CA can issue certificates",""
"passed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:30 GMT 2025","96","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_name_constraints_ext","Test that the NameConstraints extension is parsed and stored correctly in the database."
"passed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:29 GMT 2025","81","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extended_key_usage_ext","Test that the ExtendedKeyUsage extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Update an existing identity -- @1.2 ",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Attempt to retrieve a non-existent identity -- @1.2 ",""
"failed","Thu May 08 13:09:36 GMT 2025","Thu May 08 13:09:37 GMT 2025","622","","","","","","Attempt to revoke an already revoked certificate -- @1.2 ",""
"passed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_token_invalidation","Test that a download token is no longer valid after the token validity period."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","30","","","","","","Admin revokes a device certificate",""
"passed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:28 GMT 2025","86","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_ian_ext","Test that the IssuerAlternativeName extension is parsed and stored correctly in the database."
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_created_at_timestamp","Test if the creation timestamp is set correctly."
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Retrieve an existing identity -- @1.1 ",""
"failed","Thu May 08 13:09:46 GMT 2025","Thu May 08 13:09:47 GMT 2025","570","","","","","","Handling missing parameters during CA generation",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","3","trustpoint.est.tests","test_est_interface","","","","test_get_credential_for_certificate",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","78","","","","","","Default language selection based on browser settings -- @1.4 ",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_attributes","Test if subject attributes are correctly stored."
"passed","Thu May 08 13:09:27 GMT 2025","Thu May 08 13:09:27 GMT 2025","8","trustpoint.est.tests","test_est_interface","","","","test_post_authentication_failure",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Delete an identity -- @1.1 ",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_algorithm_oid","Test if the signature algorithm OID is correctly stored."
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_serial_number","Test if the serial number is correctly saved."
"passed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:29 GMT 2025","86","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_key_identifier_ext","Test that the AuthorityKeyIdentifier extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:57 GMT 2025","Thu May 08 13:09:58 GMT 2025","575","","","","","","Unauthorized user attempts to modify a certificate template -- @1.1 ",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_is_self_signed","Test if the certificate is correctly identified as self-signed."
"passed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","1","trustpoint.devices.tests","test_credential_download","","","","test_otp_use_once","Test that an OTP can only be used once."
"failed","Thu May 08 13:09:58 GMT 2025","Thu May 08 13:09:58 GMT 2025","574","","","","","","Unauthorized user attempts to modify a certificate template -- @1.2 ",""
"failed","Thu May 08 13:09:33 GMT 2025","Thu May 08 13:09:33 GMT 2025","567","","","","","","Successfully revoke a certificate -- @1.1 ",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_pem","Test if the PEM-encoded certificate is correctly saved."
"failed","Thu May 08 13:09:51 GMT 2025","Thu May 08 13:09:52 GMT 2025","576","","","","","","Admin sets security level for a component -- @1.1 ",""
"failed","Thu May 08 13:09:38 GMT 2025","Thu May 08 13:09:39 GMT 2025","567","","","","","","Verifying the restoration mechanism -- @1.1 ",""
"failed","Thu May 08 13:09:53 GMT 2025","Thu May 08 13:09:54 GMT 2025","578","","","","","","Admin modifies an existing security level",""
"passed","Thu May 08 13:09:50 GMT 2025","Thu May 08 13:09:50 GMT 2025","44","","R_013_Remote_Credential_Download","","","","User enters one time password incorrectly",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","31","","","","","","High load certificate issuance -- @1.2 ",""
"failed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:29 GMT 2025","568","","","","","","Edit an existing identity -- @1.1 ",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_fingerprint","Test if the SHA256 fingerprint is correctly saved."
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","32","","","","","","NTEU edits a digital identity",""
"passed","Thu May 08 13:09:27 GMT 2025","Thu May 08 13:09:27 GMT 2025","19","trustpoint.devices.tests","test_model_delete","","","","test_multi_device_delete","Tests that multiple devices can be deleted and pre_delete is called even on a QuerySet of DeviceModels."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","30","","","","","","An onboarded device renews its certificate",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","34","","","","","","User manually selects a different language -- @1.4 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","31","","","","","","High load certificate issuance -- @1.1 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","33","","","","","","High load certificate issuance -- @1.1 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","34","","","","","","User manually selects a different language -- @1.2 ",""
"failed","Thu May 08 13:09:35 GMT 2025","Thu May 08 13:09:35 GMT 2025","567","","","","","","Attempt to renew a revoked certificate -- @1.1 ",""
"passed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_freshest_crl","Test that the freshest crl extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:49 GMT 2025","Thu May 08 13:09:49 GMT 2025","34","","","","","","Verify UI elements are translated correctly -- @1.2 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","33","","","","","","Default language selection based on browser settings -- @1.3 ",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Attempt to retrieve a non-existent identity -- @1.1 ",""
"failed","Thu May 08 13:09:49 GMT 2025","Thu May 08 13:09:49 GMT 2025","34","","","","","","Verify UI elements are translated correctly -- @1.4 ",""
"failed","Thu May 08 13:09:56 GMT 2025","Thu May 08 13:09:57 GMT 2025","576","","","","","","Authorized user accesses certificate templates -- @1.1 ",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","30","","","","","","A device successfully requests a certificate",""
"failed","Thu May 08 13:09:52 GMT 2025","Thu May 08 13:09:53 GMT 2025","578","","","","","","Admin sets security level for a component -- @1.2 ",""
"passed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","118","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extension_deletion","Test that all extensions are deleted when the certificate is deleted."
"failed","Thu May 08 13:09:33 GMT 2025","Thu May 08 13:09:34 GMT 2025","569","","","","","","Successfully revoke a certificate -- @1.2 ",""
"passed","Thu May 08 13:09:27 GMT 2025","Thu May 08 13:09:27 GMT 2025","19","trustpoint.devices.tests","test_model_delete","","","","test_domain_delete","Tests that a domain can be deleted only if it has no associated devices."
"failed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:30 GMT 2025","568","","","","","","Edit an existing identity -- @1.2 ",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Update an existing identity -- @1.1 ",""
"failed","Thu May 08 13:09:59 GMT 2025","Thu May 08 13:09:59 GMT 2025","576","","","","","","Unauthorized deletion attempt",""
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","32","","","","","","UI provides clear feedback to the NTEU",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","45","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_issue_crl",""
"failed","Thu May 08 13:09:54 GMT 2025","Thu May 08 13:09:55 GMT 2025","576","","","","","","Security level persists after system restart",""
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","32","","","","","","NTEU logs into the system -- @1.2 ",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Attempt to access the API without authentication",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_public_bytes","Test if the subject public bytes are correctly saved."
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_status","Test if the certificate status is correctly set to OK."
"failed","Thu May 08 13:09:44 GMT 2025","Thu May 08 13:09:44 GMT 2025","567","","","","","","Ensuring log storage and integrity",""
"passed","Thu May 08 13:09:31 GMT 2025","Thu May 08 13:09:31 GMT 2025","6","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_basic_certificate_deletion","Test that the basic certificate is deleted without exceptions."
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","66","","","","","","NTEU logs into the system -- @1.1 ",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","13","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_issuing_ca_delete","Tests that the issuing CA can be deleted only if it has no associated domains."
"passed","Thu May 08 13:09:29 GMT 2025","Thu May 08 13:09:29 GMT 2025","81","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_basic_constraints_ext","Test that the BasicConstraints extension is parsed and stored correctly in the database."
"failed","Thu May 08 13:09:34 GMT 2025","Thu May 08 13:09:35 GMT 2025","566","","","","","","Attempt to revoke a non-existent certificate",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","29","","","","","","Delete an identity -- @1.2 ",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_ca_attributes","Test if CA-related attributes are correctly stored."
"failed","Thu May 08 13:09:41 GMT 2025","Thu May 08 13:09:42 GMT 2025","569","","","","","","Retrieving and filtering logs -- @1.2 ",""
"failed","Thu May 08 13:09:26 GMT 2025","Thu May 08 13:09:26 GMT 2025","32","","","","","","NTEU deletes a digital identity",""
"passed","Thu May 08 13:09:32 GMT 2025","Thu May 08 13:09:32 GMT 2025","2","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_success",""
"failed","Thu May 08 13:10:00 GMT 2025","Thu May 08 13:10:01 GMT 2025","577","","","","","","Unauthorized export attempt",""
"failed","Thu May 08 13:09:41 GMT 2025","Thu May 08 13:09:41 GMT 2025","568","","","","","","Retrieving and filtering logs -- @1.1 ",""
"failed","Thu May 08 13:09:55 GMT 2025","Thu May 08 13:09:55 GMT 2025","576","","","","","","Security level affects system behavior",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","30","","","","","","Unauthorized device attempts to access the CMP endpoint",""
"failed","Thu May 08 13:09:37 GMT 2025","Thu May 08 13:09:37 GMT 2025","30","","","","","","Successfully create a new identity -- @1.1 ",""
"passed","Thu May 08 13:09:27 GMT 2025","Thu May 08 13:09:27 GMT 2025","22","trustpoint.devices.tests","test_model_delete","","","","test_device_delete_revocation","Tests that credentials issued to a device are deleted and certificates revoked on device deletion."
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","31","","","","","","An onboarded device renews its certificate",""
"failed","Thu May 08 13:09:48 GMT 2025","Thu May 08 13:09:48 GMT 2025","34","","","","","","User manually selects a different language -- @1.3 ",""
"failed","Thu May 08 13:09:35 GMT 2025","Thu May 08 13:09:36 GMT 2025","570","","","","","","Attempt to renew a revoked certificate -- @1.2 ",""
"failed","Thu May 08 13:09:43 GMT 2025","Thu May 08 13:09:44 GMT 2025","570","","","","","","Configuring logging settings -- @1.3 ",""
"passed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","83","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_information_access_extension","Test that the SIA extension is parsed and stored correctly in the database."
"passed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:28 GMT 2025","422","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[RSA2048SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"failed","Thu May 08 13:09:28 GMT 2025","Thu May 08 13:09:28 GMT 2025","567","","","","","","View an existing identity -- @1.2 ",""
"passed","Thu May 08 13:09:30 GMT 2025","Thu May 08 13:09:30 GMT 2025","119","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_multi_extension_deletion","Test that extensions that are shared are not deleted.

    (if there is another certificate with those exact extension values)
    "
