"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu May 08 11:55:51 GMT 2025","Thu May 08 11:55:52 GMT 2025","569","","","","","","Attempt to renew a revoked certificate -- @1.1 ",""
"failed","Thu May 08 11:56:00 GMT 2025","Thu May 08 11:56:01 GMT 2025","571","","","","","","Ensuring log storage and integrity",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","30","","","","","","Update an existing identity -- @1.1 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:05 GMT 2025","33","","","","","","Default language selection based on browser settings -- @1.1 ",""
"passed","Thu May 08 11:55:44 GMT 2025","Thu May 08 11:55:44 GMT 2025","85","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_san_ext","Test that the SubjectAlternativeName extension is parsed and stored correctly in the database."
"passed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:45 GMT 2025","77","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_key_identifier_ext","Test that the SubjectKeyIdentifier extension is parsed and stored correctly in the database."
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_value","Test if the certificate signature value is correctly saved."
"failed","Thu May 08 11:55:52 GMT 2025","Thu May 08 11:55:52 GMT 2025","570","","","","","","Attempt to renew a revoked certificate -- @1.2 ",""
"failed","Thu May 08 11:55:49 GMT 2025","Thu May 08 11:55:49 GMT 2025","570","","","","","","Successfully revoke a certificate -- @1.1 ",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:55 GMT 2025","572","","","","","","Verifying the restoration mechanism -- @1.1 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","Verify UI elements are translated correctly -- @1.1 ",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","30","","","","","","Retrieve an existing identity -- @1.2 ",""
"failed","Thu May 08 11:55:51 GMT 2025","Thu May 08 11:55:51 GMT 2025","571","","","","","","Attempt to revoke a non-existent certificate",""
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","79","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_information_access_extension","Test that the SIA extension is parsed and stored correctly in the database."
"passed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:45 GMT 2025","81","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_information_access_extension","Test that the AIA extension is parsed and stored correctly in the database."
"passed","Thu May 08 11:56:06 GMT 2025","Thu May 08 11:56:07 GMT 2025","856","","","","","","User enters one time password correctly",""
"failed","Thu May 08 11:55:58 GMT 2025","Thu May 08 11:55:59 GMT 2025","570","","","","","","Configuring logging settings -- @1.1 ",""
"passed","Thu May 08 11:55:41 GMT 2025","Thu May 08 11:55:41 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_token_invalidation","Test that a download token is no longer valid after the token validity period."
"passed","Thu May 08 11:55:43 GMT 2025","Thu May 08 11:55:44 GMT 2025","405","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[RSA2048SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"passed","Thu May 08 11:55:42 GMT 2025","Thu May 08 11:55:42 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_otp_max_attempts","Test that the OTP is invalidated after too many incorrect attempts."
"passed","Thu May 08 11:55:43 GMT 2025","Thu May 08 11:55:43 GMT 2025","3","trustpoint.devices.tests","test_model_delete","","","","test_ca_delete_with_issued_certificates","Tests that a CA can be deleted only if it has no associated domains and no issued unexpired certificates."
"failed","Thu May 08 11:56:00 GMT 2025","Thu May 08 11:56:00 GMT 2025","571","","","","","","Configuring logging settings -- @1.3 ",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_validity_period","Test if the validity period is correctly stored."
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","35","","","","","","User manually selects a different language -- @1.1 ",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_public_bytes","Test if the subject public bytes are correctly saved."
"passed","Thu May 08 11:56:07 GMT 2025","Thu May 08 11:56:07 GMT 2025","46","","","","","","User enters one time password incorrectly",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_version","Test if the certificate version is correctly stored."
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","570","","","","","","Verifying the backup mechanism -- @1.1 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","33","","","","","","High load certificate issuance -- @1.1 ",""
"failed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","570","","","","","","Successfully renew a certificate -- @1.1 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","User manually selects a different language -- @1.3 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","30","","","","","","Unauthorized device attempts to access the CMP endpoint",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","77","trustpoint.pki.tests.test_models","test_certificate_model","","","","test_save_certificate_with_serializer","Test saving a certificate using a CertificateSerializer instead of a raw x509.Certificate."
"failed","Thu May 08 11:56:11 GMT 2025","Thu May 08 11:56:11 GMT 2025","586","","","","","","Security level persists after system restart",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.pki.tests.test_models","test_domain_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"failed","Thu May 08 11:56:11 GMT 2025","Thu May 08 11:56:12 GMT 2025","587","","","","","","Security level affects system behavior",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","33","","","","","","Admin revokes a device certificate",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_serial_number","Test if the serial number is correctly saved."
"failed","Thu May 08 11:56:02 GMT 2025","Thu May 08 11:56:02 GMT 2025","572","","","","","","Auto-generation with different configurations -- @1.2 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","User manually selects a different language -- @1.2 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","Language setting persists after logout -- @1.4 ",""
"failed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:46 GMT 2025","569","","","","","","Edit an existing identity -- @1.2 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","32","","","","","","A device successfully requests a certificate",""
"failed","Thu May 08 11:56:10 GMT 2025","Thu May 08 11:56:11 GMT 2025","586","","","","","","Invalid security level input is rejected",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","29","","","","","","Retrieve an existing identity -- @1.1 ",""
"passed","Thu May 08 11:56:07 GMT 2025","Thu May 08 11:56:08 GMT 2025","993","","","","","","User downloads credential on remote device browser",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","30","","","","","","Attempt to retrieve a non-existent identity -- @1.2 ",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","2","trustpoint.est.tests","test_est_interface","","","","test_get_credential_for_certificate",""
"failed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","572","","","","","","Delete an existing identity -- @1.2 ",""
"failed","Thu May 08 11:55:53 GMT 2025","Thu May 08 11:55:54 GMT 2025","30","","","","","","Successfully create a new identity -- @1.1 ",""
"passed","Thu May 08 11:55:44 GMT 2025","Thu May 08 11:55:44 GMT 2025","88","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_key_usage_ext","Test that the KeyUsage extension is parsed and stored correctly in the database."
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_attributes","Test if subject attributes are correctly stored."
"failed","Thu May 08 11:55:58 GMT 2025","Thu May 08 11:55:58 GMT 2025","570","","","","","","Retrieving and filtering logs -- @1.2 ",""
"failed","Thu May 08 11:56:14 GMT 2025","Thu May 08 11:56:15 GMT 2025","587","","","","","","Unauthorized user attempts to modify a certificate template -- @1.2 ",""
"passed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:45 GMT 2025","84","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_certificate_policies_multiple_entries","Test that policy extensions with multiple qualifier entries are parsed and stored correctly in the database."
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_success",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_created_at_timestamp","Test if the creation timestamp is set correctly."
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","34","","","","","","High load certificate issuance -- @1.2 ",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","2","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_attributes","Test if issuer attributes are correctly stored."
"failed","Thu May 08 11:56:13 GMT 2025","Thu May 08 11:56:14 GMT 2025","586","","","","","","Authorized user accesses certificate templates -- @1.2 ",""
"passed","Thu May 08 11:55:43 GMT 2025","Thu May 08 11:55:43 GMT 2025","8","trustpoint.est.tests","test_est_interface","","","","test_post_authentication_failure",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_status","Test if the certificate status is correctly set to OK."
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_freshest_crl","Test that the freshest crl extension is parsed and stored correctly in the database."
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","29","","","","","","Delete an identity -- @1.2 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","Verify UI elements are translated correctly -- @1.4 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","32","","","","","","Unauthorized device attempts to access the EST endpoint",""
"failed","Thu May 08 11:55:43 GMT 2025","Thu May 08 11:55:43 GMT 2025","596","","","","","","Create a new identity -- @1.1 ",""
"failed","Thu May 08 11:55:44 GMT 2025","Thu May 08 11:55:45 GMT 2025","570","","","","","","View an existing identity -- @1.2 ",""
"failed","Thu May 08 11:56:08 GMT 2025","Thu May 08 11:56:08 GMT 2025","578","","","","","","Admin sets security level for a component -- @1.1 ",""
"failed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:45 GMT 2025","572","","","","","","Edit an existing identity -- @1.1 ",""
"failed","Thu May 08 11:55:42 GMT 2025","Thu May 08 11:55:42 GMT 2025","33","","","","","","NTEU logs into the system -- @1.2 ",""
"failed","Thu May 08 11:56:03 GMT 2025","Thu May 08 11:56:04 GMT 2025","573","","","","","","Verification of generated CA details",""
"failed","Thu May 08 11:55:55 GMT 2025","Thu May 08 11:55:56 GMT 2025","571","","","","","","Verifying the system update mechanism",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_public_key_pem","Test if the PEM-encoded public key is correctly saved."
"passed","Thu May 08 11:55:44 GMT 2025","Thu May 08 11:55:44 GMT 2025","79","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[SECP256R1SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","31","","","","","","A device successfully requests a certificate",""
"passed","Thu May 08 11:55:42 GMT 2025","Thu May 08 11:55:42 GMT 2025","2","trustpoint.devices.tests","test_credential_download","","","","test_otp_use_once","Test that an OTP can only be used once."
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","35","","","","","","Language setting persists after logout -- @1.2 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","31","","","","","","An onboarded device renews its certificate",""
"failed","Thu May 08 11:55:50 GMT 2025","Thu May 08 11:55:51 GMT 2025","571","","","","","","Attempt to renew a non-existent certificate",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","81","","","","","","Default language selection based on browser settings -- @1.4 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","Default language selection based on browser settings -- @1.3 ",""
"passed","Thu May 08 11:55:44 GMT 2025","Thu May 08 11:55:44 GMT 2025","83","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_ian_ext","Test that the IssuerAlternativeName extension is parsed and stored correctly in the database."
"failed","Thu May 08 11:55:56 GMT 2025","Thu May 08 11:55:56 GMT 2025","571","","","","","","Logging user actions -- @1.1 ",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","30","","","","","","Attempt to access the API without authentication",""
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","29","","","","","","Update an existing identity -- @1.2 ",""
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","6","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_basic_certificate_deletion","Test that the basic certificate is deleted without exceptions."
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","31","","","","","","High load certificate issuance -- @1.1 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","33","","","","","","Default language selection based on browser settings -- @1.2 ",""
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","32","","","","","","An onboarded device renews its certificate",""
"failed","Thu May 08 11:56:16 GMT 2025","Thu May 08 11:56:17 GMT 2025","588","","","","","","Secure export of certificate templates",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:47 GMT 2025","81","trustpoint.pki.tests.test_models","test_certificate_model","","","","test_save_certificate_method","Test that save_certificate method creates and stores a certificate model instance."
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_fingerprint","Test if the SHA256 fingerprint is correctly saved."
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","35","","","","","","Verify UI elements are translated correctly -- @1.3 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","34","","","","","","Language setting persists after logout -- @1.1 ",""
"failed","Thu May 08 11:55:44 GMT 2025","Thu May 08 11:55:44 GMT 2025","569","","","","","","View an existing identity -- @1.1 ",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","35","","","","","","Language setting persists after logout -- @1.3 ",""
"failed","Thu May 08 11:55:43 GMT 2025","Thu May 08 11:55:43 GMT 2025","34","","","","","","UI provides clear feedback to the NTEU",""
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","78","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_policy_constraints","Test that the Inhibit anyPolicy extension is parsed and stored correctly in the database."
"failed","Thu May 08 11:55:54 GMT 2025","Thu May 08 11:55:54 GMT 2025","30","","","","","","Attempt to retrieve a non-existent identity -- @1.1 ",""
"passed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:45 GMT 2025","83","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_key_identifier_ext","Test that the AuthorityKeyIdentifier extension is parsed and stored correctly in the database."
"failed","Thu May 08 11:55:57 GMT 2025","Thu May 08 11:55:57 GMT 2025","571","","","","","","Logging user actions -- @1.3 ",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_is_self_signed","Test if the certificate is correctly identified as self-signed."
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","572","","","","","","Ensuring the CA can issue certificates",""
"passed","Thu May 08 11:55:45 GMT 2025","Thu May 08 11:55:45 GMT 2025","92","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_name_constraints_ext","Test that the NameConstraints extension is parsed and stored correctly in the database."
"failed","Thu May 08 11:56:17 GMT 2025","Thu May 08 11:56:17 GMT 2025","587","","","","","","Unauthorized export attempt",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_ca_attributes","Test if CA-related attributes are correctly stored."
"failed","Thu May 08 11:55:59 GMT 2025","Thu May 08 11:56:00 GMT 2025","572","","","","","","Configuring logging settings -- @1.2 ",""
"failed","Thu May 08 11:56:12 GMT 2025","Thu May 08 11:56:13 GMT 2025","585","","","","","","Security configuration changes are logged",""
"failed","Thu May 08 11:55:57 GMT 2025","Thu May 08 11:55:58 GMT 2025","572","","","","","","Retrieving and filtering logs -- @1.1 ",""
"failed","Thu May 08 11:56:15 GMT 2025","Thu May 08 11:56:15 GMT 2025","586","","","","","","Secure handling of certificate templates",""
"failed","Thu May 08 11:56:05 GMT 2025","Thu May 08 11:56:05 GMT 2025","33","","","","","","User manually selects a different language -- @1.4 ",""
"failed","Thu May 08 11:56:15 GMT 2025","Thu May 08 11:56:16 GMT 2025","586","","","","","","Unauthorized deletion attempt",""
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_pem","Test if the PEM-encoded certificate is correctly saved."
"failed","Thu May 08 11:55:42 GMT 2025","Thu May 08 11:55:42 GMT 2025","34","","","","","","NTEU edits a digital identity",""
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","114","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_multi_extension_deletion","Test that extensions that are shared are not deleted.

    (if there is another certificate with those exact extension values)
    "
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","0","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_missing_header",""
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","114","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extension_deletion","Test that all extensions are deleted when the certificate is deleted."
"failed","Thu May 08 11:56:13 GMT 2025","Thu May 08 11:56:13 GMT 2025","587","","","","","","Authorized user accesses certificate templates -- @1.1 ",""
"broken","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:48 GMT 2025","569","","","","","","Handle non-existent identities",""
"failed","Thu May 08 11:55:56 GMT 2025","Thu May 08 11:55:57 GMT 2025","571","","","","","","Logging user actions -- @1.2 ",""
"passed","Thu May 08 11:55:43 GMT 2025","Thu May 08 11:55:43 GMT 2025","18","trustpoint.devices.tests","test_model_delete","","","","test_domain_delete","Tests that a domain can be deleted only if it has no associated devices."
"failed","Thu May 08 11:56:04 GMT 2025","Thu May 08 11:56:04 GMT 2025","30","","","","","","Admin revokes a device certificate",""
"failed","Thu May 08 11:56:02 GMT 2025","Thu May 08 11:56:03 GMT 2025","572","","","","","","Handling missing parameters during CA generation",""
"failed","Thu May 08 11:55:53 GMT 2025","Thu May 08 11:55:53 GMT 2025","570","","","","","","Attempt to revoke an already revoked certificate -- @1.2 ",""
"passed","Thu May 08 11:55:46 GMT 2025","Thu May 08 11:55:46 GMT 2025","77","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_inhibit_any_policy","Test that the Inhibit anyPolicy extension is parsed and stored correctly in the database."
"failed","Thu May 08 11:56:01 GMT 2025","Thu May 08 11:56:01 GMT 2025","573","","","","","","Successful auto-generation of an issuing CA",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_public_bytes","Test if the issuer public bytes are correctly saved."
"passed","Thu May 08 11:55:48 GMT 2025","Thu May 08 11:55:48 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_issue_credential_invalid_template",""
"passed","Thu May 08 11:55:47 GMT 2025","Thu May 08 11:55:47 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_common_name","Test if the common name is correctly saved in the certificate model."
