"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 27 06:44:46 GMT 2025","Tue May 27 06:44:46 GMT 2025","579","","R_102_Certificate_Template_Security","","","","Authorized user accesses certificate templates -- @1.1 ",""
"failed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","571","","R_006_Backup_Restore_Update","","","","Verifying the restoration mechanism -- @1.1 ",""
"failed","Tue May 27 06:44:24 GMT 2025","Tue May 27 06:44:25 GMT 2025","570","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Attempt to renew a revoked certificate -- @1.1 ",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Update an existing identity -- @1.1 ",""
"passed","Tue May 27 06:44:24 GMT 2025","Tue May 27 06:44:24 GMT 2025","78","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[SECP256R1SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_success",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","1","trustpoint.pki.tests.test_models","test_domain_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","78","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_key_identifier_ext","Test that the SubjectKeyIdentifier extension is parsed and stored correctly in the database."
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_ca_attributes","Test if CA-related attributes are correctly stored."
"passed","Tue May 27 06:44:40 GMT 2025","Tue May 27 06:44:41 GMT 2025","1040","","R_013_Remote_Credential_Download","","","","User downloads credential on remote device browser",""
"failed","Tue May 27 06:44:37 GMT 2025","Tue May 27 06:44:38 GMT 2025","30","","R_010_CMP_Endpoint","","","","High load certificate issuance -- @1.1 ",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","31","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU views an existing digital identity",""
"failed","Tue May 27 06:44:43 GMT 2025","Tue May 27 06:44:44 GMT 2025","579","","R_101_Security_Configuration","","","","Invalid security level input is rejected",""
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_fingerprint","Test if the SHA256 fingerprint is correctly saved."
"failed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:23 GMT 2025","625","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Successfully revoke a certificate -- @1.2 ",""
"passed","Tue May 27 06:44:24 GMT 2025","Tue May 27 06:44:24 GMT 2025","87","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_san_ext","Test that the SubjectAlternativeName extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","35","","R_012_Multi_language_support","","","","Language setting persists after logout -- @1.2 ",""
"failed","Tue May 27 06:44:31 GMT 2025","Tue May 27 06:44:32 GMT 2025","572","","R_007_Logging_capabilities","","","","Retrieving and filtering logs -- @1.2 ",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Retrieve an existing identity -- @1.1 ",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","13","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_issuing_ca_delete","Tests that the issuing CA can be deleted only if it has no associated domains."
"passed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:26 GMT 2025","117","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_multi_extension_deletion","Test that extensions that are shared are not deleted.

    (if there is another certificate with those exact extension values)
    "
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","33","","R_012_Multi_language_support","","","","User manually selects a different language -- @1.2 ",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","33","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","UI provides clear feedback to the NTEU",""
"failed","Tue May 27 06:44:32 GMT 2025","Tue May 27 06:44:33 GMT 2025","572","","R_007_Logging_capabilities","","","","Configuring logging settings -- @1.2 ",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_created_at_timestamp","Test if the creation timestamp is set correctly."
"failed","Tue May 27 06:44:46 GMT 2025","Tue May 27 06:44:47 GMT 2025","578","","R_102_Certificate_Template_Security","","","","Authorized user accesses certificate templates -- @1.2 ",""
"failed","Tue May 27 06:44:34 GMT 2025","Tue May 27 06:44:35 GMT 2025","572","","R_008_Auto_generated_Issuing_CAs","","","","Auto-generation with different configurations -- @1.1 ",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_011_EST_Endpoint_for_Onboarded_Devices","","","","High load certificate issuance -- @1.2 ",""
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_algorithm_oid","Test if the signature algorithm OID is correctly stored."
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_attributes","Test if subject attributes are correctly stored."
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","80","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_information_access_extension","Test that the SIA extension is parsed and stored correctly in the database."
"passed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:23 GMT 2025","4","trustpoint.devices.tests","test_model_delete","","","","test_ca_delete_with_issued_certificates","Tests that a CA can be deleted only if it has no associated domains and no issued unexpired certificates."
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_common_name","Test if the common name is correctly saved in the certificate model."
"passed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:23 GMT 2025","7","trustpoint.est.tests","test_est_interface","","","","test_post_authentication_failure",""
"passed","Tue May 27 06:44:24 GMT 2025","Tue May 27 06:44:25 GMT 2025","78","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_basic_constraints_ext","Test that the BasicConstraints extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","31","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU creates a digital identity",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","33","","R_012_Multi_language_support","","","","Language setting persists after logout -- @1.1 ",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_issue_credential_invalid_template",""
"passed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:26 GMT 2025","118","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extension_deletion","Test that all extensions are deleted when the certificate is deleted."
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","1","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","29","","R_004_REST_API_interaction_with_Trustpoint","","","","Attempt to retrieve a non-existent identity -- @1.1 ",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","29","","R_004_REST_API_interaction_with_Trustpoint","","","","Attempt to access the API without authentication",""
"passed","Tue May 27 06:44:22 GMT 2025","Tue May 27 06:44:22 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_otp_max_attempts","Test that the OTP is invalidated after too many incorrect attempts."
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_value","Test if the certificate signature value is correctly saved."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_012_Multi_language_support","","","","Language setting persists after logout -- @1.4 ",""
"failed","Tue May 27 06:44:19 GMT 2025","Tue May 27 06:44:19 GMT 2025","567","","R_001_Manage_digital_identities_via_TPC_Web","","","","Edit an existing identity -- @1.2 ",""
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_is_self_signed","Test if the certificate is correctly identified as self-signed."
"failed","Tue May 27 06:44:48 GMT 2025","Tue May 27 06:44:49 GMT 2025","582","","R_102_Certificate_Template_Security","","","","Secure handling of certificate templates",""
"failed","Tue May 27 06:44:30 GMT 2025","Tue May 27 06:44:31 GMT 2025","574","","R_007_Logging_capabilities","","","","Retrieving and filtering logs -- @1.1 ",""
"failed","Tue May 27 06:44:24 GMT 2025","Tue May 27 06:44:24 GMT 2025","569","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Attempt to revoke a non-existent certificate",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","32","","R_011_EST_Endpoint_for_Onboarded_Devices","","","","Admin revokes a device certificate",""
"passed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:39 GMT 2025","842","","R_013_Remote_Credential_Download","","","","Admin creates one time password",""
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","85","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_key_identifier_ext","Test that the AuthorityKeyIdentifier extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","32","","R_011_EST_Endpoint_for_Onboarded_Devices","","","","Unauthorized device attempts to access the EST endpoint",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Update an existing identity -- @1.2 ",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","83","","R_011_EST_Endpoint_for_Onboarded_Devices","","","","High load certificate issuance -- @1.1 ",""
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_attributes","Test if issuer attributes are correctly stored."
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Delete an identity -- @1.1 ",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","31","","R_011_EST_Endpoint_for_Onboarded_Devices","","","","A device successfully requests a certificate",""
"failed","Tue May 27 06:44:48 GMT 2025","Tue May 27 06:44:48 GMT 2025","579","","R_102_Certificate_Template_Security","","","","Unauthorized user attempts to modify a certificate template -- @1.2 ",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","32","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU logs into the system -- @1.2 ",""
"failed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:27 GMT 2025","571","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Attempt to revoke an already revoked certificate -- @1.2 ",""
"failed","Tue May 27 06:44:18 GMT 2025","Tue May 27 06:44:19 GMT 2025","568","","R_001_Manage_digital_identities_via_TPC_Web","","","","Edit an existing identity -- @1.1 ",""
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","79","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extended_key_usage_ext","Test that the ExtendedKeyUsage extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_012_Multi_language_support","","","","Default language selection based on browser settings -- @1.4 ",""
"failed","Tue May 27 06:44:32 GMT 2025","Tue May 27 06:44:32 GMT 2025","571","","R_007_Logging_capabilities","","","","Configuring logging settings -- @1.1 ",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","33","","R_012_Multi_language_support","","","","Default language selection based on browser settings -- @1.1 ",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:17 GMT 2025","569","","R_001_Manage_digital_identities_via_TPC_Web","","","","Create a new identity -- @1.2 ",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","601","","R_001_Manage_digital_identities_via_TPC_Web","","","","Create a new identity -- @1.1 ",""
"failed","Tue May 27 06:44:29 GMT 2025","Tue May 27 06:44:30 GMT 2025","571","","R_007_Logging_capabilities","","","","Logging user actions -- @1.2 ",""
"failed","Tue May 27 06:44:45 GMT 2025","Tue May 27 06:44:46 GMT 2025","580","","R_101_Security_Configuration","","","","Security configuration changes are logged",""
"failed","Tue May 27 06:44:37 GMT 2025","Tue May 27 06:44:37 GMT 2025","573","","R_008_Auto_generated_Issuing_CAs","","","","Ensuring the CA can issue certificates",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_012_Multi_language_support","","","","User manually selects a different language -- @1.1 ",""
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","86","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_certificate_policies_multiple_entries","Test that policy extensions with multiple qualifier entries are parsed and stored correctly in the database."
"failed","Tue May 27 06:44:44 GMT 2025","Tue May 27 06:44:45 GMT 2025","577","","R_101_Security_Configuration","","","","Security level persists after system restart",""
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_012_Multi_language_support","","","","Language setting persists after logout -- @1.3 ",""
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","94","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_name_constraints_ext","Test that the NameConstraints extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","33","","R_012_Multi_language_support","","","","Verify UI elements are translated correctly -- @1.4 ",""
"failed","Tue May 27 06:44:47 GMT 2025","Tue May 27 06:44:48 GMT 2025","581","","R_102_Certificate_Template_Security","","","","Unauthorized user attempts to modify a certificate template -- @1.1 ",""
"failed","Tue May 27 06:44:37 GMT 2025","Tue May 27 06:44:37 GMT 2025","29","","R_010_CMP_Endpoint","","","","Unauthorized device attempts to access the CMP endpoint",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","249","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_revoke_all_issued_certificates_and_crl","Test that revoke_all_issued_certificates method and if crl is build correctly."
"failed","Tue May 27 06:44:37 GMT 2025","Tue May 27 06:44:37 GMT 2025","30","","R_010_CMP_Endpoint","","","","An onboarded device renews its certificate",""
"passed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:26 GMT 2025","6","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_basic_certificate_deletion","Test that the basic certificate is deleted without exceptions."
"passed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:24 GMT 2025","458","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[RSA2048SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","34","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU initiates device onboarding using a zero-touch protocol",""
"failed","Tue May 27 06:44:42 GMT 2025","Tue May 27 06:44:43 GMT 2025","580","","R_101_Security_Configuration","","","","Admin sets security level for a component -- @1.3 ",""
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_validity_period","Test if the validity period is correctly stored."
"failed","Tue May 27 06:44:49 GMT 2025","Tue May 27 06:44:49 GMT 2025","580","","R_102_Certificate_Template_Security","","","","Unauthorized deletion attempt",""
"passed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:27 GMT 2025","86","trustpoint.pki.tests.test_models","test_certificate_model","","","","test_save_certificate_method","Test that save_certificate method creates and stores a certificate model instance."
"passed","Tue May 27 06:44:40 GMT 2025","Tue May 27 06:44:40 GMT 2025","49","","R_013_Remote_Credential_Download","","","","User enters one time password incorrectly",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","3","trustpoint.est.tests","test_est_interface","","","","test_get_credential_for_certificate",""
"passed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:23 GMT 2025","19","trustpoint.devices.tests","test_model_delete","","","","test_multi_device_delete","Tests that multiple devices can be deleted and pre_delete is called even on a QuerySet of DeviceModels."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","33","","R_012_Multi_language_support","","","","Default language selection based on browser settings -- @1.2 ",""
"passed","Tue May 27 06:44:25 GMT 2025","Tue May 27 06:44:25 GMT 2025","83","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_information_access_extension","Test that the AIA extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:38 GMT 2025","Tue May 27 06:44:38 GMT 2025","34","","R_012_Multi_language_support","","","","Verify UI elements are translated correctly -- @1.2 ",""
"failed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:26 GMT 2025","570","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Attempt to revoke an already revoked certificate -- @1.1 ",""
"passed","Tue May 27 06:44:21 GMT 2025","Tue May 27 06:44:21 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_token_invalidation","Test that a download token is no longer valid after the token validity period."
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_public_bytes","Test if the issuer public bytes are correctly saved."
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_missing_header",""
"failed","Tue May 27 06:44:35 GMT 2025","Tue May 27 06:44:36 GMT 2025","572","","R_008_Auto_generated_Issuing_CAs","","","","Auto-generation with different configurations -- @1.2 ",""
"passed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_serial_number","Test if the serial number is correctly saved."
"passed","Tue May 27 06:44:21 GMT 2025","Tue May 27 06:44:21 GMT 2025","1","trustpoint.devices.tests","test_credential_download","","","","test_otp_generation","Test that a valid OTP is generated on save."
"failed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:24 GMT 2025","574","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Attempt to renew a non-existent certificate",""
"passed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:28 GMT 2025","43","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_issue_crl",""
"passed","Tue May 27 06:44:23 GMT 2025","Tue May 27 06:44:23 GMT 2025","18","trustpoint.devices.tests","test_model_delete","","","","test_domain_delete","Tests that a domain can be deleted only if it has no associated devices."
"failed","Tue May 27 06:44:41 GMT 2025","Tue May 27 06:44:42 GMT 2025","578","","R_101_Security_Configuration","","","","Admin sets security level for a component -- @1.1 ",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:28 GMT 2025","571","","R_006_Backup_Restore_Update","","","","Verifying the backup mechanism -- @1.1 ",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Successfully create a new identity -- @1.2 ",""
"failed","Tue May 27 06:44:27 GMT 2025","Tue May 27 06:44:27 GMT 2025","28","","R_004_REST_API_interaction_with_Trustpoint","","","","Delete an identity -- @1.2 ",""
"passed","Tue May 27 06:44:39 GMT 2025","Tue May 27 06:44:40 GMT 2025","881","","R_013_Remote_Credential_Download","","","","User enters one time password correctly",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","66","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU logs into the system -- @1.1 ",""
"passed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:26 GMT 2025","78","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_inhibit_any_policy","Test that the Inhibit anyPolicy extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","31","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU edits a digital identity",""
"broken","Tue May 27 06:44:20 GMT 2025","Tue May 27 06:44:21 GMT 2025","568","","R_001_Manage_digital_identities_via_TPC_Web","","","","Handle non-existent identities",""
"passed","Tue May 27 06:44:26 GMT 2025","Tue May 27 06:44:26 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_freshest_crl","Test that the freshest crl extension is parsed and stored correctly in the database."
"failed","Tue May 27 06:44:28 GMT 2025","Tue May 27 06:44:29 GMT 2025","571","","R_006_Backup_Restore_Update","","","","Verifying the system update mechanism",""
"failed","Tue May 27 06:44:22 GMT 2025","Tue May 27 06:44:22 GMT 2025","569","","R_003_Certificate_lifecycle_management_via_TPC_Web","","","","Successfully renew a certificate -- @1.2 ",""
"failed","Tue May 27 06:44:16 GMT 2025","Tue May 27 06:44:16 GMT 2025","31","","F_001_NTEU_Identity_Management_and_Zero-Touch_Onboarding","","","","NTEU deletes a digital identity",""
