"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","80","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_policy_constraints","Test that the Inhibit anyPolicy extension is parsed and stored correctly in the database."
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_freshest_crl","Test that the freshest crl extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:12 GMT 2025","573","","","","","","Verification of generated CA details",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","32","","","","","","NTEU edits a digital identity",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:52 GMT 2025","596","","","","","","Create a new identity -- @1.1 ",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Attempt to retrieve a non-existent identity -- @1.2 ",""
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:09 GMT 2025","117","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extension_deletion","Test that all extensions are deleted when the certificate is deleted."
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_value","Test if the certificate signature value is correctly saved."
"failed","Thu May 08 12:43:54 GMT 2025","Thu May 08 12:43:54 GMT 2025","568","","","","","","Edit an existing identity -- @1.2 ",""
"passed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:11 GMT 2025","213","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_revoke_all_issued_certificates_and_crl","Test that revoke_all_issued_certificates method and if crl is build correctly."
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_validity_period","Test if the validity period is correctly stored."
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_pem","Test if the PEM-encoded certificate is correctly saved."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","57","","","","","","High load certificate issuance -- @1.1 ",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Attempt to access the API without authentication",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","36","","","","","","Language setting persists after logout -- @1.2 ",""
"passed","Thu May 08 12:44:07 GMT 2025","Thu May 08 12:44:07 GMT 2025","89","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_san_ext","Test that the SubjectAlternativeName extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:22 GMT 2025","Thu May 08 12:44:23 GMT 2025","580","","","","","","Authorized user accesses certificate templates -- @1.2 ",""
"passed","Thu May 08 12:44:06 GMT 2025","Thu May 08 12:44:06 GMT 2025","80","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[SECP256R1SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Successfully create a new identity -- @1.1 ",""
"failed","Thu May 08 12:44:21 GMT 2025","Thu May 08 12:44:22 GMT 2025","579","","","","","","Authorized user accesses certificate templates -- @1.1 ",""
"failed","Thu May 08 12:44:14 GMT 2025","Thu May 08 12:44:14 GMT 2025","37","","","","","","Verify UI elements are translated correctly -- @1.4 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","36","","","","","","User manually selects a different language -- @1.4 ",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","68","","","","","","NTEU logs into the system -- @1.1 ",""
"passed","Thu May 08 12:44:07 GMT 2025","Thu May 08 12:44:07 GMT 2025","79","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_key_identifier_ext","Test that the SubjectKeyIdentifier extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","33","","","","","","An onboarded device renews its certificate",""
"failed","Thu May 08 12:44:01 GMT 2025","Thu May 08 12:44:02 GMT 2025","572","","","","","","Attempt to revoke an already revoked certificate -- @1.2 ",""
"failed","Thu May 08 12:43:57 GMT 2025","Thu May 08 12:43:58 GMT 2025","571","","","","","","Successfully revoke a certificate -- @1.1 ",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_subject_public_bytes","Test if the subject public bytes are correctly saved."
"failed","Thu May 08 12:43:54 GMT 2025","Thu May 08 12:43:55 GMT 2025","569","","","","","","Delete an existing identity -- @1.1 ",""
"failed","Thu May 08 12:44:03 GMT 2025","Thu May 08 12:44:03 GMT 2025","572","","","","","","Verifying the restoration mechanism -- @1.1 ",""
"passed","Thu May 08 12:44:09 GMT 2025","Thu May 08 12:44:09 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_fingerprint","Test if the SHA256 fingerprint is correctly saved."
"passed","Thu May 08 12:44:09 GMT 2025","Thu May 08 12:44:09 GMT 2025","116","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_multi_extension_deletion","Test that extensions that are shared are not deleted.

    (if there is another certificate with those exact extension values)
    "
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","36","","","","","","User manually selects a different language -- @1.2 ",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_signature_algorithm_oid","Test if the signature algorithm OID is correctly stored."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","37","","","","","","High load certificate issuance -- @1.2 ",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","0","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_created_at_timestamp","Test if the creation timestamp is set correctly."
"failed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","573","","","","","","Auto-generation with different configurations -- @1.1 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","38","","","","","","Admin revokes a device certificate",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","36","","","","","","Language setting persists after logout -- @1.1 ",""
"passed","Thu May 08 12:44:09 GMT 2025","Thu May 08 12:44:09 GMT 2025","84","trustpoint.pki.tests.test_models","test_certificate_model","","","","test_save_certificate_method","Test that save_certificate method creates and stores a certificate model instance."
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_serial_number","Test if the serial number is correctly saved."
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","33","","","","","","NTEU deletes a digital identity",""
"passed","Thu May 08 12:44:16 GMT 2025","Thu May 08 12:44:17 GMT 2025","1010","","","","","","User downloads credential on remote device browser",""
"failed","Thu May 08 12:43:55 GMT 2025","Thu May 08 12:43:56 GMT 2025","569","","","","","","Delete an existing identity -- @1.2 ",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_ca_attributes","Test if CA-related attributes are correctly stored."
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_issuer_public_bytes","Test if the issuer public bytes are correctly saved."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","32","","","","","","Unauthorized device attempts to access the CMP endpoint",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Delete an identity -- @1.1 ",""
"failed","Thu May 08 12:43:52 GMT 2025","Thu May 08 12:43:53 GMT 2025","568","","","","","","View an existing identity -- @1.1 ",""
"failed","Thu May 08 12:43:52 GMT 2025","Thu May 08 12:43:52 GMT 2025","572","","","","","","Create a new identity -- @1.2 ",""
"failed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:11 GMT 2025","574","","","","","","Auto-generation with different configurations -- @1.2 ",""
"passed","Thu May 08 12:44:06 GMT 2025","Thu May 08 12:44:06 GMT 2025","8","trustpoint.est.tests","test_est_interface","","","","test_post_authentication_failure",""
"failed","Thu May 08 12:44:23 GMT 2025","Thu May 08 12:44:23 GMT 2025","582","","","","","","Unauthorized user attempts to modify a certificate template -- @1.1 ",""
"failed","Thu May 08 12:43:53 GMT 2025","Thu May 08 12:43:53 GMT 2025","568","","","","","","View an existing identity -- @1.2 ",""
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","78","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_inhibit_any_policy","Test that the Inhibit anyPolicy extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","30","","","","","","Update an existing identity -- @1.1 ",""
"passed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:11 GMT 2025","0","trustpoint.est.tests","test_est_interface","","","","test_authenticate_username_password_missing_header",""
"failed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:09 GMT 2025","572","","","","","","Configuring logging settings -- @1.3 ",""
"passed","Thu May 08 12:44:06 GMT 2025","Thu May 08 12:44:06 GMT 2025","364","trustpoint.pki.tests","test_auto_gen_pki","","","","test_auto_gen_pki[RSA2048SHA256]","Test that the auto-generated PKI can be correctly enabled, used and disabled."
"failed","Thu May 08 12:44:20 GMT 2025","Thu May 08 12:44:20 GMT 2025","581","","","","","","Security level persists after system restart",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","36","","","","","","Default language selection based on browser settings -- @1.4 ",""
"passed","Thu May 08 12:44:05 GMT 2025","Thu May 08 12:44:05 GMT 2025","19","trustpoint.devices.tests","test_model_delete","","","","test_domain_delete","Tests that a domain can be deleted only if it has no associated devices."
"passed","Thu May 08 12:44:15 GMT 2025","Thu May 08 12:44:16 GMT 2025","934","","","","","","User enters one time password correctly",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","34","","","","","","NTEU logs into the system -- @1.2 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","37","","","","","","Unauthorized device attempts to access the EST endpoint",""
"failed","Thu May 08 12:43:56 GMT 2025","Thu May 08 12:43:57 GMT 2025","571","","","","","","Successfully renew a certificate -- @1.1 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","32","","","","","","A device successfully requests a certificate",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_public_key_pem","Test if the PEM-encoded public key is correctly saved."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","32","","","","","","A device successfully requests a certificate",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:03 GMT 2025","578","","","","","","Verifying the backup mechanism -- @1.1 ",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","33","","","","","","NTEU creates a digital identity",""
"failed","Thu May 08 12:44:25 GMT 2025","Thu May 08 12:44:25 GMT 2025","582","","","","","","Secure export of certificate templates",""
"failed","Thu May 08 12:44:14 GMT 2025","Thu May 08 12:44:14 GMT 2025","35","","","","","","Verify UI elements are translated correctly -- @1.2 ",""
"passed","Thu May 08 12:44:04 GMT 2025","Thu May 08 12:44:04 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_token_invalidation","Test that a download token is no longer valid after the token validity period."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","35","","","","","","Default language selection based on browser settings -- @1.3 ",""
"failed","Thu May 08 12:44:18 GMT 2025","Thu May 08 12:44:19 GMT 2025","584","","","","","","Admin modifies an existing security level",""
"failed","Thu May 08 12:44:23 GMT 2025","Thu May 08 12:44:24 GMT 2025","577","","","","","","Unauthorized user attempts to modify a certificate template -- @1.2 ",""
"passed","Thu May 08 12:44:05 GMT 2025","Thu May 08 12:44:05 GMT 2025","21","trustpoint.devices.tests","test_model_delete","","","","test_device_delete_revocation","Tests that credentials issued to a device are deleted and certificates revoked on device deletion."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","35","","","","","","User manually selects a different language -- @1.1 ",""
"failed","Thu May 08 12:44:04 GMT 2025","Thu May 08 12:44:05 GMT 2025","606","","","","","","Logging user actions -- @1.1 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","32","","","","","","High load certificate issuance -- @1.2 ",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"failed","Thu May 08 12:44:12 GMT 2025","Thu May 08 12:44:13 GMT 2025","573","","","","","","Ensuring the CA can issue certificates",""
"passed","Thu May 08 12:44:05 GMT 2025","Thu May 08 12:44:05 GMT 2025","19","trustpoint.devices.tests","test_model_delete","","","","test_multi_device_delete","Tests that multiple devices can be deleted and pre_delete is called even on a QuerySet of DeviceModels."
"passed","Thu May 08 12:44:04 GMT 2025","Thu May 08 12:44:04 GMT 2025","1","trustpoint.devices.tests","test_credential_download","","","","test_otp_use_once","Test that an OTP can only be used once."
"passed","Thu May 08 12:44:07 GMT 2025","Thu May 08 12:44:07 GMT 2025","85","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_key_identifier_ext","Test that the AuthorityKeyIdentifier extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:21 GMT 2025","Thu May 08 12:44:21 GMT 2025","579","","","","","","Security configuration changes are logged",""
"failed","Thu May 08 12:44:20 GMT 2025","Thu May 08 12:44:21 GMT 2025","578","","","","","","Security level affects system behavior",""
"failed","Thu May 08 12:44:09 GMT 2025","Thu May 08 12:44:09 GMT 2025","572","","","","","","Ensuring log storage and integrity",""
"failed","Thu May 08 12:44:14 GMT 2025","Thu May 08 12:44:14 GMT 2025","36","","","","","","Verify UI elements are translated correctly -- @1.1 ",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","30","","","","","","Successfully create a new identity -- @1.2 ",""
"failed","Thu May 08 12:44:24 GMT 2025","Thu May 08 12:44:25 GMT 2025","579","","","","","","Unauthorized deletion attempt",""
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","81","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_subject_information_access_extension","Test that the SIA extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:24 GMT 2025","Thu May 08 12:44:24 GMT 2025","580","","","","","","Secure handling of certificate templates",""
"failed","Thu May 08 12:44:14 GMT 2025","Thu May 08 12:44:14 GMT 2025","36","","","","","","Language setting persists after logout -- @1.4 ",""
"passed","Thu May 08 12:44:05 GMT 2025","Thu May 08 12:44:05 GMT 2025","3","trustpoint.devices.tests","test_credential_download","","","","test_otp_max_attempts","Test that the OTP is invalidated after too many incorrect attempts."
"failed","Thu May 08 12:43:59 GMT 2025","Thu May 08 12:44:00 GMT 2025","569","","","","","","Attempt to revoke a non-existent certificate",""
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","93","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_name_constraints_ext","Test that the NameConstraints extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:43:57 GMT 2025","Thu May 08 12:43:57 GMT 2025","618","","","","","","Successfully renew a certificate -- @1.2 ",""
"failed","Thu May 08 12:44:25 GMT 2025","Thu May 08 12:44:26 GMT 2025","580","","","","","","Unauthorized export attempt",""
"failed","Thu May 08 12:43:53 GMT 2025","Thu May 08 12:43:54 GMT 2025","568","","","","","","Edit an existing identity -- @1.1 ",""
"failed","Thu May 08 12:44:17 GMT 2025","Thu May 08 12:44:18 GMT 2025","581","","","","","","Admin sets security level for a component -- @1.2 ",""
"failed","Thu May 08 12:43:58 GMT 2025","Thu May 08 12:43:59 GMT 2025","574","","","","","","Attempt to renew a non-existent certificate",""
"failed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:11 GMT 2025","572","","","","","","Handling missing parameters during CA generation",""
"passed","Thu May 08 12:44:09 GMT 2025","Thu May 08 12:44:09 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_status","Test if the certificate status is correctly set to OK."
"failed","Thu May 08 12:44:18 GMT 2025","Thu May 08 12:44:18 GMT 2025","579","","","","","","Admin sets security level for a component -- @1.3 ",""
"passed","Thu May 08 12:44:04 GMT 2025","Thu May 08 12:44:04 GMT 2025","1","trustpoint.devices.tests","test_credential_download","","","","test_otp_generation","Test that a valid OTP is generated on save."
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Retrieve an existing identity -- @1.2 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","31","","","","","","An onboarded device renews its certificate",""
"failed","Thu May 08 12:44:14 GMT 2025","Thu May 08 12:44:14 GMT 2025","35","","","","","","Verify UI elements are translated correctly -- @1.3 ",""
"passed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:11 GMT 2025","14","trustpoint.pki.tests.test_models","test_issuing_ca_model","","","","test_issuing_ca_delete","Tests that the issuing CA can be deleted only if it has no associated domains."
"broken","Thu May 08 12:43:56 GMT 2025","Thu May 08 12:43:56 GMT 2025","570","","","","","","Handle non-existent identities",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_certificate_values","","","","test_certificate_version","Test if the certificate version is correctly stored."
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","84","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_authority_information_access_extension","Test that the AIA extension is parsed and stored correctly in the database."
"passed","Thu May 08 12:44:07 GMT 2025","Thu May 08 12:44:07 GMT 2025","81","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_basic_constraints_ext","Test that the BasicConstraints extension is parsed and stored correctly in the database."
"failed","Thu May 08 12:44:17 GMT 2025","Thu May 08 12:44:17 GMT 2025","580","","","","","","Admin sets security level for a component -- @1.1 ",""
"passed","Thu May 08 12:44:10 GMT 2025","Thu May 08 12:44:10 GMT 2025","1","trustpoint.pki.tests.test_models","test_domain_model","","","","test_attributes_and_properties","Test that the common_name property returns the certificate's common name."
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","97","","","","","","Admin revokes a device certificate",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Delete an identity -- @1.2 ",""
"failed","Thu May 08 12:44:13 GMT 2025","Thu May 08 12:44:13 GMT 2025","37","","","","","","Default language selection based on browser settings -- @1.1 ",""
"passed","Thu May 08 12:44:08 GMT 2025","Thu May 08 12:44:08 GMT 2025","79","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_extended_key_usage_ext","Test that the ExtendedKeyUsage extension is parsed and stored correctly in the database."
"passed","Thu May 08 12:44:07 GMT 2025","Thu May 08 12:44:07 GMT 2025","85","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_ian_ext","Test that the IssuerAlternativeName extension is parsed and stored correctly in the database."
"passed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:11 GMT 2025","2","trustpoint.est.tests","test_est_interface","","","","test_get_credential_for_certificate",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","33","","","","","","NTEU initiates device onboarding using a zero-touch protocol",""
"failed","Thu May 08 12:44:02 GMT 2025","Thu May 08 12:44:02 GMT 2025","31","","","","","","Attempt to retrieve a non-existent identity -- @1.1 ",""
"failed","Thu May 08 12:43:58 GMT 2025","Thu May 08 12:43:58 GMT 2025","570","","","","","","Successfully revoke a certificate -- @1.2 ",""
"passed","Thu May 08 12:44:11 GMT 2025","Thu May 08 12:44:11 GMT 2025","1","trustpoint.est.tests","test_est_interface","","","","test_issue_credential_invalid_template",""
"passed","Thu May 08 12:44:09 GMT 2025","Thu May 08 12:44:09 GMT 2025","79","trustpoint.pki.tests.test_models","test_certificate_model","","","","test_save_certificate_with_serializer","Test saving a certificate using a CertificateSerializer instead of a raw x509.Certificate."
"failed","Thu May 08 12:44:03 GMT 2025","Thu May 08 12:44:04 GMT 2025","577","","","","","","Verifying the system update mechanism",""
"passed","Thu May 08 12:44:06 GMT 2025","Thu May 08 12:44:06 GMT 2025","90","trustpoint.pki.tests.test_models","test_certificate_extensions","","","","test_key_usage_ext","Test that the KeyUsage extension is parsed and stored correctly in the database."
"passed","Thu May 08 12:44:16 GMT 2025","Thu May 08 12:44:16 GMT 2025","47","","","","","","User enters one time password incorrectly",""
"failed","Thu May 08 12:43:51 GMT 2025","Thu May 08 12:43:51 GMT 2025","34","","","","","","UI provides clear feedback to the NTEU",""
